"","ID","feature_id","FirstID.x","Area_m2","East_Poly","North_Poly","Ring_Oval","Area_ha","Order","FID_1","FirstID.y","SecondID","ThirdID","FourthID","FifthID","SixithID","SeventhID","CU_n","East","North","Unit","Site","Subsite","Area_m2_Pts","Area_ha_Pts","Time","PreXM_taq","NewPoly","Pct_XM_Ceramics","CerAbund","Wrong.a","Notes.a","Func1","Func1_d","Func2","Func2_d","Arch1","Arch1_d","Arch2","Arch2_d","H2020_1","H2020_2","H2020_3","H2020_Wkshp","Ang_Func","Ang_Func_d","Ang_Pop_calc","Ang_Area_m2","Ang_HH1","Ang_perHHArea","Ang_Incl","AnnieNew","Small","SmallGroup","Flag_AptCompClass","ReclassAng","ReclassAng_notes","ReclassH2020","ReclassH2020_notes","ClassBy","XM_c","XM_f","XM_d","XM_group_c","XM_group_f","XM_group_d","XM_macro_c","XM_macro_f","XM_macro_d","XM_DwellingUnits","XM_Pop","Unoccu","Flag","Flag_notes","Flag_code","AnnieRev","AnnieRev_Notes","Ring_Circle","StatusDiff","Workshop","Include","DELETE","DELETE_notes","OffMap","NoColUnit","Notes","XM_OB_bi","XM_Low_bi","XM_IM_bi","XM_UncertStat_bi","XM_High_bi","XM_PlatOther_bi","XM_Altar_bi","XM_PlatformRelig_bi","XM_Religious_bi","XM_ProbTemple_bi","XM_Civic_bi","XM_AoD_bi","XM_Plaza_bi","XM_Other_bi","XM_Unk_bi","XM_Unoccu_bi","XM_grp_OB_bi","XM_grp_Low_bi","XM_grp_IM_bi","XM_grp_UncertStat_bi","XM_grp_High_bi","XM_grp_DomPlat_bi","XM_grp_CCFeat_bi","XM_grp_AoD_bi","XM_grp_Plaza_bi","XM_grp_Other_bi","XM_grp_Unk_bi","XM_grp_Unoccu_bi","XM_macro_OB_bi","XM_macro_DStr_bi","XM_macro_DomPlat_bi","XM_macro_CCFeatO_bi","XM_macro_Unk_bi","XM_macro_Unoccu_bi","XM_Pop_Low","XM_Area_Low","XM_Pop_IM","XM_Area_IM","XM_Pop_High","XM_Area_High","XM_Pop_UncertStat","XM_Area_UncertStat","XM_Area_CCFeat","XM_Area_CCFeatO","XM_Area_DStr","XM_Area_OB","XM_Area_Unoccu","XM_Area_DomPlat","XM_Area_Unk","DistLine","InvDistLine","AreaPerPerson","Wealth_Pop","Wealth_Area","PropVal_DStr_InvDist","PropVal_HH_InvDist","PropVal_DStr_InvDistClass","PropVal_HH_InvDistClass"
"2001",2534,"2534","1643",2960.405,515041.4439,2176890.573,3,0.2960405,3208,2534,1643,NA,NA,NA,NA,NA,NA,1,515041.4439,2176890.573,"N2W2","47","NONE",2960.405,0.2960405,"",0,0,0.038674033,5,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",76.6012951,3357,10,336,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",9.128600062,88.5474206,NA,0,"","",NA,"",3,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,88.5474206,2960.405,0,0,0,0,0,0,2960.405,0,0,0,0,1086.56094228054,0.000920334940349628,43.82432,3880.53049554899,129737.7360496,2.72456415908574,0.298464621144637,119.402171568304,13.0800090657213
"2002",2535,"2535","1711",2422.568,515087.8918,2176836.325,3,0.2422568,3209,2535,1711,NA,NA,NA,NA,NA,NA,1,515087.8918,2176836.325,"N1W2","41","NONE",2422.568,0.2422568,"",0,0,0.060827251,6,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",62.68208449,2747,8,343,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",7.470144928,72.4604058,NA,0,"","",NA,"",3,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72.4604058,2422.568,0,0,0,0,0,0,2422.568,0,0,0,0,1060.80388882522,0.000942681310404549,43.82432,3175.52801110906,106167.39525376,2.28370957678413,0.305711548945216,100.082019280052,13.3976007486708
"2003",2536,"2536","1710",8141.218,515016.5927,2176785.879,3,0.8141218,3210,2536,1710,NA,NA,NA,NA,NA,NA,1,515016.5927,2176785.879,"N1W2","40","NONE",8141.218,0.8141218,"",0,0,0.020833333,5,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",210.6364477,9231,28,330,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",25.10397163,243.5085248,NA,0,"","",NA,"",3,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,243.5085248,8141.218,0,0,0,0,0,0,8141.218,0,0,0,0,1145.72320422104,0.000872811160946929,43.82432,10671.5955135631,356783.34282176,7.10574593410203,0.283052659508683,311.404483654786,12.4045903271596
"2004",2537,"2537","1604",3542.234,515458.2546,2176842.831,2,0.3542234,3211,2537,1604,NA,NA,NA,NA,NA,NA,1,515458.2546,2176842.831,"N2W2","7","NONE",3542.234,0.3542234,"",0,0,0.037478705,5,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",91.66142461,4017,12,335,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",10.92270737,105.9502615,NA,0,"","",NA,"",3,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,105.9502615,3542.234,0,0,0,0,0,0,3542.234,0,0,0,0,724.583863242551,0.00138010249845332,43.82432,4643.19816405968,155235.99633088,4.88864599350628,0.447567240236912,214.241586386137,19.6143299576593
"2005",2538,"2538","1687",2445.855,515393.6095,2176579.358,2,0.2445855,3212,2538,1687,NA,NA,NA,NA,NA,NA,1,515393.6095,2176579.358,"N1W2","21","NONE",2445.855,0.2445855,"",0,0,0.020942408,1,"","",2,"intermediate status residence",-1,"primary interpretation is the best assessment of a very ambiguous situation",4,"apartment compound",-1,"primary interpretation is the best assessment of a very ambiguous situation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",63.27536232,2773,9,308,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",7.541951896,73.1569334,NA,0,"","",NA,"",3,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,73.1569334,2445.855,0,0,0,0,0,0,2445.855,0,0,0,0,936.732078532438,0.00106754110691574,43.82432,3206.05285954029,107187.9321936,2.6110507540554,0.346203580990779,114.427523781965,15.1721365184858
"2006",2539,"2539","1688",2568.324,515408.2433,2176637.246,2,0.2568324,3213,2539,1688,NA,NA,NA,NA,NA,NA,1,515408.2433,2176637.246,"N1W2","22","NONE",2568.324,0.2568324,"",0,0,0.018348624,1,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",66.44711687,2912,9,324,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",7.919592969,76.8200518,NA,0,"","",NA,"",3,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76.8200518,2568.324,0,0,0,0,0,0,2568.324,0,0,0,0,887.03899099081,0.00112734615970265,43.82432,3366.58653249978,112555.05283968,2.89539019827214,0.36559835961339,126.888506573942,16.0220995031723
"2007",2540,"2540","1717",3293.405,514928.059,2176577.638,3,0.3293405,3214,2540,1717,NA,NA,NA,NA,NA,NA,1,514928.059,2176577.638,"N1W2","47","N",3293.405,0.3293405,"",0,0,0.05788712,4,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",85.20382362,3734,12,311,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",10.15542707,98.50764261,NA,0,"","",NA,"",4,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,98.50764261,3293.405,0,0,0,0,0,0,3293.405,0,0,0,0,1316.25100222914,0.000759733514585324,43.82432,4317.03045218628,144331.2346096,2.50211015560288,0.246381578869718,109.65327613439,10.7975051544918
"2008",2541,"2541","1647",5147.297,515167.2106,2177251.01,2,0.5147297,3215,2541,1647,NA,NA,NA,NA,NA,NA,1,515167.2106,2177251.01,"N2W2","51","NONE",5147.297,0.5147297,"",0,0,0.136752137,3,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",133.0539624,5831,18,324,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",15.87202282,153.9586213,NA,0,"","",NA,"",3,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,153.9586213,5147.297,0,0,0,0,0,0,5147.297,0,0,0,0,910.093505544953,0.00109878819473743,43.82432,6747.13188661002,225576.79086304,5.6557891784074,0.356337011516935,247.861114807063,15.6162272205619
"2009",2542,"2542","1700",4638.748,515274.0659,2176786.155,2,0.4638748,3216,2542,1700,NA,NA,NA,NA,NA,NA,1,515274.0659,2176786.155,"N1W2","31","NONE",4638.748,0.4638748,"",0,0,0.05326087,5,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",120.2756707,5271,16,329,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",14.30387912,138.7476275,NA,0,"","",NA,"",3,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,138.7476275,4638.748,0,0,0,0,0,0,4638.748,0,0,0,0,912.574799142918,0.00109580058636201,43.82432,6080.5204268008,203289.97675136,5.08314277838558,0.355368130263225,222.765275725659,15.5737666584573
"2010",2543,"2543","1601",2408.688,515365.9792,2176803.049,2,0.2408688,3217,2543,1601,NA,NA,NA,NA,NA,NA,1,515365.9792,2176803.049,"N2W2","4","NONE",2408.688,0.2408688,"",0,0,0.019250253,5,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",62.31699044,2731,8,341,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",7.427345051,72.04524699,NA,0,"","",NA,"",3,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72.04524699,2408.688,0,0,0,0,0,0,2408.688,0,0,0,0,824.19576041855,0.00121330398434975,43.82432,3157.3339585688,105559.11369216,2.92247074745543,0.393474482118205,128.075293227126,17.2437516161825
"2011",2544,"2544","1678",3234.49,515380.0123,2176458.69,3,0.323449,3218,2544,1678,NA,NA,NA,NA,NA,NA,1,515380.0123,2176458.69,"N1W2","9","10",3234.49,0.323449,"",0,0,0.012168142,7,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",83.67499229,3667,11,333,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",9.973758865,96.74546099,NA,0,"","",NA,"",3,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,96.74546099,3234.49,0,0,0,0,0,0,3234.49,0,0,0,0,1032.21144768475,0.000968793750779455,43.82432,4239.80404097328,141749.3247968,3.13355369895864,0.314179813385597,137.325860040347,13.7687166793507
"2012",2545,"2545","1718",3536.748,514917.9346,2176516.358,3,0.3536748,3219,2545,1718,NA,NA,NA,NA,NA,NA,1,514917.9346,2176516.358,"N1W2","47","S",3536.748,0.3536748,"",0,0,0.118257261,4,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",91.50169596,4010,12,334,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",10.90579093,105.7861721,NA,0,"","",NA,"",4,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,105.7861721,3536.748,0,0,0,0,0,0,3536.748,0,0,0,0,1355.87357776412,0.000737531888222964,43.82432,4636.00705768547,154995.57611136,2.60846443060879,0.239181591445453,114.314179915617,10.4819706016148
"2013",2546,"2546","1053",966.445,514836.0595,2178017.489,3,0.0966445,3220,2546,1053,NA,NA,NA,NA,NA,NA,1,514836.0595,2178017.489,"N4W3","64","NONE",966.445,0.0966445,"",0,0,0.028301887,-1,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",25.00894234,1096,3,365,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",2.980095591,28.90692723,NA,0,"","",NA,"",4,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28.90692723,966.445,0,0,0,0,0,0,966.445,0,0,0,0,1404.94929457571,0.000711769459482165,43.82432,1266.82642914423,42353.7949424,0.687886035269241,0.230826835671541,30.1461377331705,10.115829111057
"2014",2547,"2547","1047",1821.769,514862.2831,2178067.273,3,0.1821769,3221,2547,1047,NA,NA,NA,NA,NA,NA,1,514862.2831,2178067.273,"N4W3","58","NONE",1821.769,0.1821769,"",0,0,0.093686354,7,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",47.14276904,2066,6,344,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",5.617542399,54.49016127,NA,0,"","",NA,"",3,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,54.49016127,1821.769,0,0,0,0,0,0,1821.769,0,0,0,0,1392.52390711709,0.000718120525535735,43.82432,2387.99426434809,79837.78762208,1.30824971168471,0.232886486431788,57.3331540047785,10.2060919050624
"2015",2548,"2548","1051",1383.468,514907.0144,2178249.08,3,0.1383468,3222,2548,1051,NA,NA,NA,NA,NA,NA,1,514907.0144,2178249.08,"N4W3","62","NONE",1383.468,0.1383468,"",0,0,0.030612245,5,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",35.80203515,1569,5,314,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",4.266012951,41.38032562,NA,0,"","",NA,"",4,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41.38032562,1383.468,0,0,0,0,0,0,1383.468,0,0,0,0,1396.43866566308,0.000716107355510069,43.82432,1813.46463167508,60629.54434176,0.990711610912804,0.232233615390354,43.4172626643582,10.1774802756238
"2016",2549,"2549","1378",871.094,515475.4418,2178311.96,2,0.0871094,3223,2549,1378,NA,NA,NA,NA,NA,NA,1,515475.4418,2178311.96,"N5W2","19","NONE",871.094,0.0871094,"",0,0,0.120543294,7,"","",2,"intermediate status residence",1,"low status residential, no obvious occupational specialization",4,"apartment compound",3,"casa humilde","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",22.54455751,988,3,329,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",2.686074622,26.05492384,NA,0,"","",NA,"",3,1,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26.05492384,871.094,0,0,0,0,0,0,871.094,0,0,0,0,885.99491617978,0.00112867464783182,43.82432,1141.83931993979,38175.10220608,0.983181713678416,0.366029188327745,43.0872700383913,16.0409802786154
"2017",2550,"2550","1491",1391.09,515539.4396,2178283.725,2,0.139109,3224,2550,1491,NA,NA,NA,NA,NA,NA,1,515539.4396,2178283.725,"N4W2","54","NONE",1391.09,0.139109,"",0,0,0.021276596,5,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",36.34967623,1593,5,319,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",4.28951588,41.60830404,NA,0,"","",NA,"",3,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41.60830404,1391.09,0,0,0,0,0,0,1391.09,0,0,0,0,816.238616965395,0.00122513193962544,43.82432,1823.45563090625,60963.5733088,1.70426878989355,0.397310288053661,74.6884208143078,17.4118532029558
"2018",2551,"2551","948",2959.923,515306.2504,2178354.605,3,0.2959923,3225,2551,948,NA,NA,NA,NA,NA,NA,1,515306.2504,2178354.605,"N5W3","27","NONE",2959.923,0.2959923,"",0,0,0.07960199,4,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",76.6012951,3357,10,336,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",9.127113784,88.5330037,NA,0,"","",NA,"",3,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,88.5330037,2959.923,0,0,0,0,0,0,2959.923,0,0,0,0,1056.29459946603,0.000946705588105353,43.82432,3879.89868470998,129716.61272736,2.80217564446156,0.307016622206883,122.80344213909,13.4547946969135
"2019",2552,"2552","1423",1271.726,515417.3237,2178365.406,2,0.1271726,3226,2552,1423,NA,NA,NA,NA,NA,NA,1,515417.3237,2178365.406,"N5W2","59","B",1271.726,0.1271726,"",0,0,0.038961039,6,"","",2,"intermediate status residence",4,"high status residence",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",31.14708603,1365,4,341,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",3.921449275,38.03805797,NA,0,"","",NA,"",3,1,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38.03805797,1271.726,0,0,0,0,0,0,1271.726,0,0,0,0,962.572822276718,0.00103888243762665,43.82432,1666.99202465583,55732.52717632,1.32117380687319,0.336909574553451,57.8995436880288,14.7648330062943
"2020",2553,"2553","1424",1236.478,515435.4309,2178403.951,2,0.1236478,3227,2553,1424,NA,NA,NA,NA,NA,NA,1,515435.4309,2178403.951,"N5W2","59","C",1236.478,0.1236478,"",0,0,0.053333333,5,"","",2,"intermediate status residence",-1,"primary interpretation is the best assessment of a very ambiguous situation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",33.40610546,1464,5,293,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",3.81275979,36.98376997,NA,0,"","",NA,"",3,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.98376997,1236.478,0,0,0,0,0,0,1236.478,0,0,0,0,966.421588116438,0.0010347450970637,43.82432,1620.78856997167,54187.80754496,1.27943954812713,0.335567835005712,56.0705681777788,14.7060321829975
"2021",2554,"2554","942",1106.603,515484.8124,2178634.523,3,0.1106603,3228,2554,942,NA,NA,NA,NA,NA,NA,1,515484.8124,2178634.523,"N5W3","21","NONE",1106.603,0.1106603,"",0,0,0.04,5,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",28.63706445,1255,4,314,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",3.412281838,33.09913383,NA,0,"","",NA,"",3,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33.09913383,1106.603,0,0,0,0,0,0,1106.603,0,0,0,0,1068.56997201,0.000935830152628172,43.82432,1450.54703268875,48496.12398496,1.03559245438879,0.303489718479928,45.3841351107198,13.3002305393743
"2022",2555,"2555","1518",2543.292,515599.0012,2178273.66,2,0.2543292,3229,2555,1518,NA,NA,NA,NA,NA,NA,1,515599.0012,2178273.66,"N4W2","77","NONE",2543.292,0.2543292,"",0,0,0,5,"","",2,"intermediate status residence",-1,"primary interpretation is the best assessment of a very ambiguous situation",4,"apartment compound",-1,"primary interpretation is the best assessment of a very ambiguous situation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",65.80820228,2884,9,320,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",7.84240518,76.07133025,NA,0,"","",NA,"",3,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76.07133025,2543.292,0,0,0,0,0,0,2543.292,0,0,0,0,759.250756593829,0.00131708792031532,43.82432,3333.77431970168,111458.04246144,3.34973917103459,0.427131612579419,146.800041347955,18.7187524717965
"2023",2556,"2556","1366",823.321,515852.4834,2178262.947,2,0.0823321,3230,2556,1366,NA,NA,NA,NA,NA,NA,1,515852.4834,2178262.947,"N5W2","11","NONE",823.321,0.0823321,"",0,0,0.020134228,8,"","",2,"intermediate status residence",-1,"primary interpretation is the best assessment of a very ambiguous situation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",21.31236509,934,3,311,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",2.538763491,24.62600586,NA,0,"","",NA,"",2,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24.62600586,823.321,0,0,0,0,0,0,823.321,0,0,0,0,546.282054199384,0.00183055619768724,43.82432,1079.21796113052,36081.48296672,1.50713535923606,0.5936493748153,66.049182266476,26.0162801697056
"2024",2557,"2557","1513",3883.997,515817.2887,2178215.977,2,0.3883997,3231,2557,1513,NA,NA,NA,NA,NA,NA,1,515817.2887,2178215.977,"N4W2","72","NONE",3883.997,0.3883997,"",0,0,0.024930748,8,"","",42,"residential workshop",2,"intermediate status residence",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","Residential Workshop",2,"intermediate status residence",100.5149553,4405,14,315,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",11.97655566,116.1725899,NA,0,"","",NA,"",2,0,1,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,116.1725899,3883.997,0,0,0,0,0,0,3883.997,0,0,0,0,544.165579816422,0.00183767595211986,43.82432,5091.18475500637,170213.52740704,7.13752788500569,0.595958311189921,312.797306041413,26.1174677362467
"2025",2558,"2558","981",2023.721,515083.6579,2178877.958,4,0.2023721,3232,2558,981,NA,NA,NA,NA,NA,NA,1,515083.6579,2178877.958,"N5W3","60","NONE",2023.721,0.2023721,"",0,0,0.042179262,9,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",52.36817761,2295,7,328,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",6.240274437,60.53066204,NA,0,"","",NA,"",4,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60.53066204,2023.721,0,0,0,0,0,0,2023.721,0,0,0,0,1530.23395474323,0.000653494844301632,43.82432,2652.71510305281,88688.19669472,1.32249123980494,0.211928378015491,57.9572792904086,9.28761705523186
